,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
1,Seong Ho,A16,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",자고있는 남성이 정적임.,0,nan,5,  평범한 색채감.,2,  자연의 느낌이 같이 표현되었으면 함.,자연이 주는 편안함.
2,6400dc9af341e8a575a457f6,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[1,1,1,0]","[0,0,0,0]","variation from background, breaks it up",2,nan,5,nan,5,nan,nan
3,6400dc9af341e8a575a457f6,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[1,1,1,0]","[0,0,0,0]","variation from background, breaks it up",2,nan,5,nan,5,nan,nan
4,5e4875f3110b3730eefa32a1,A16,lying,3,"[1,1,1,1]","[1,1,1,0]","[0,0,0,0]","[0,0,0,0]",the blue is bright,2,nan,3,nan,4,nan,nan
5,5e909d9ac9ce2503b2650797,A16,lying,0,"[1,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]",i don't think it's at all dynamic,1,nan,2,nan,6,nan,nan
6,5fc00a11268eb941e7d8b066,A16,lying,7,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",The man's face stands out against the greenery.,2,nan,6,nan,2,nan,nan
7,5b295f60bbd4880001117976,A16,lying,2,"[0,0,0,0]","[0,1,1,0]","[0,0,0,0]","[0,0,0,0]",Slight movement of the grass,2,nan,2,nan,4,nan,nan
8,630100561dc47fd83f5b4745,A16,lying,4,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",the man is covering his  eyes which i am assuming is from the sun which impacts the perceived level of dynamism for me. ,0,nan,0,nan,0,nan,nan
9,5f7959d0b6791155e6932dd1,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",The contrast of the bright shirt of the man pictured and the dark grass he is lying on is what bring dynamism to the picture.,2,  The relaxed sense in the picture would be best depicted in a slow tempo.,3,"  The picture would be best portrayed with a low pitch, earthly and industrial.",6,"  The density should be portrayed moderately as the picture shows a man resting yet, you get a sense that it is from a laborious day.","The music can be bright, like the weather but also slow and tired like the man."
10,5967e9a831394d0001abdb3f,A16,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",The character is lying down sleeping so no dynamism,0,  Something very slow and gentle to represent sleep,3,nan,2,nan,nan
11,657421f9661ce9a8cd7482d1,A16,lying,10,"[0,0,0,0]","[0,0,0,0]","[1,1,1,0]","[0,0,0,0]",This 3 boxed speaks a lot about the art work,2,  Low tempo is the best for the farm environment ,2,  low pitch is perfect for the environment ,2,  The density can also be slow too,nan
12,5e56590389b924000c184113,A16,lying,1,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",stillness and rest. Rich deep colours and human presence.,2,nan,4,nan,2,nan,nan
13,65c4bfbc22bc351322c66e32,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,1,0,0]",Very special,4,nan,3,nan,5,nan,nan
14,63f77942d3cad20e65a411a9,A16,lying,1,"[0,0,0,0]","[0,0,1,0]","[0,0,0,0]","[0,0,0,0]",i perceived no level of dynamism,1,nan,3,nan,1,nan,nan
15,5c584d2040378900013b6fb9,A16,lying,5,"[0,0,0,0]","[1,1,1,1]","[1,1,1,1]","[0,0,0,0]",you can see the man laying in a field and see the sky too. It shows the calmness and nature.,1,nan,3,nan,2,nan,nan
16,613e454dca2db9fcef1f8e8d,A16,lying,1,"[0,0,0,0]","[0,0,1,0]","[0,1,0,0]","[0,0,0,0]","The tall growing plants are a contrast with the figure lying down sleeping, arms both at rest, one laid on his body, the other on his head. The plants are still indicating that there is no wind.",1,"  calm, restful, relaxing, reflects warmth and languid feelings",6,"  Restful, but also the lightness of higher tones to represent the delicate flowers",4,"  Not intense, soothing",nan
