,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
1,Seong Ho,A14,sit,3,"[0,0,0,0]","[0,0,1,0]","[0,1,1,0]","[1,1,1,1]",앉아있는 여성 + 바람 부는 느낌 = 3점 (앉아 있는 여성이 주는 정적인 느낌이 더 큼),2,  편안히 쉬는 느낌 표현 위해.,6,nan,1,"  선은 많지만, 앉아서 편히 쉬는 느낌을 표현하려면 sparse 해야 함. 앉아서 쉬는 느낌이 더 표현되었으면 함.",기묘함.
2,6400dc9af341e8a575a457f6,A14,sit,8,"[0,0,0,1]","[0,0,1,1]","[0,1,1,0]","[0,0,0,0]",the many color variants,5,nan,7,nan,9,nan,nan
3,6400dc9af341e8a575a457f6,A14,sit,8,"[0,0,0,1]","[0,0,1,1]","[0,1,1,0]","[0,0,0,0]",the many color variants,5,nan,7,nan,9,nan,nan
4,5e4875f3110b3730eefa32a1,A14,sit,0,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",lady's skirt is bold,3,nan,3,nan,4,nan,nan
5,5e909d9ac9ce2503b2650797,A14,sit,2,"[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[1,1,1,1]",the movement look of the grass,5,nan,2,nan,4,nan,nan
6,5fc00a11268eb941e7d8b066,A14,sit,6,"[0,0,0,0]","[0,0,1,0]","[0,0,0,0]","[0,0,0,0]",The different colours on her face attract interest.,3,nan,7,nan,3,nan,nan
7,5b295f60bbd4880001117976,A14,sit,1,"[1,1,0,0]","[1,1,0,0]","[0,0,0,0]","[0,0,0,0]",Ony a slight dynamics from the corn behind the lady.,2,nan,3,nan,2,nan,nan
8,630100561dc47fd83f5b4745,A14,sit,0,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",Not much in terms of dynamism in this picture. The hands are facing upwards. ,1,nan,1,nan,1,nan,nan
9,5f7959d0b6791155e6932dd1,A14,sit,7,"[1,1,1,1]","[1,1,0,0]","[0,0,0,0]","[0,0,0,0]",The brightness of the yellow far exceed anything else in the picture so show most dynamism.,7,  The tempo should be bright and on the faster side to match the bright yellow used in the picture.,7,  The pitch should also be higher to match the brightness of the yellow.,3,  The picture is generally light and so accopanying music should also be light.,I think a touch of sombreness should be added to the brightness of the music as the figure should also seems too dark for the picture so the music should also have a sense of that.
10,5967e9a831394d0001abdb3f,A14,sit,3,"[0,0,0,0]","[0,0,1,0]","[0,0,1,0]","[0,0,0,0]","Although the figure is still, it gives the impression that it could move at any moment",3,nan,3,nan,1,nan,nan
11,657421f9661ce9a8cd7482d1,A14,sit,8,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,0]",The other areas selected apart from the art work location help to show the beauty of the work the more,7,  The tempo of the song can be high but with coolness with direction to the wind,7,  The pitch can also be high,7,  The density can also be high too,nan
12,5e56590389b924000c184113,A14,sit,3,"[0,0,0,0]","[0,0,0,0]","[1,1,1,1]","[1,1,1,1]",Movement of grasses,5,nan,5,nan,5,nan,nan
13,65c4bfbc22bc351322c66e32,A14,sit,6,"[0,0,0,0]","[0,1,0,0]","[0,0,0,0]","[0,0,0,0]",Very beautiful look,1,nan,2,nan,6,nan,nan
14,63f77942d3cad20e65a411a9,A14,sit,8,"[1,1,1,1]","[1,1,0,1]","[1,1,0,1]","[1,1,1,1]",the flowers look like they're moving in the wind,2,nan,3,nan,1,nan,nan
15,5c584d2040378900013b6fb9,A14,sit,3,"[0,0,0,0]","[0,0,1,0]","[0,1,1,0]","[0,0,0,0]",This shows the lady and also the field of crops she is sitting in,1,nan,3,nan,2,nan,nan
16,613e454dca2db9fcef1f8e8d,A14,sit,3,"[1,1,0,0]","[1,1,1,1]","[0,1,1,0]","[1,1,1,1]","the grasses appear to be blowing in the wind, whilst the figure is seated and still",2,  The wind appears gently and the figure seems restful,7,"  Playful, lightness of the grasses and the yellow colour",3,"  Light , relaxed scene",nan
