,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
1,Seong Ho,A15,sit,0,"[0,0,0,0]","[1,0,0,0]","[1,1,0,0]","[1,1,0,0]",앉아있는 여자가 정적임.,0,  쉬는느낌 표현 원함.,5,  숲이 주는 편안함 표현 위해.,0,  편안하게 쉬는 느낌. 한두 음 정도 짧게 표현해도 될 듯.,고요함.
2,6400dc9af341e8a575a457f6,A15,sit,8,"[0,0,1,0]","[1,1,1,0]","[1,1,0,0]","[0,1,0,0]",the person and the background seem to blend seamlessly together,2,nan,5,nan,6,nan,nan
3,6400dc9af341e8a575a457f6,A15,sit,8,"[0,0,1,0]","[1,1,1,0]","[1,1,0,0]","[0,1,0,0]",the person and the background seem to blend seamlessly together,2,nan,5,nan,6,nan,nan
4,5e4875f3110b3730eefa32a1,A15,sit,2,"[0,0,0,0]","[1,1,0,0]","[1,1,0,0]","[1,1,0,0]",the presence of this character,1,nan,2,nan,4,nan,nan
5,5e909d9ac9ce2503b2650797,A15,sit,1,"[0,0,0,0]","[0,0,0,0]","[0,1,0,0]","[0,0,0,0]",the sunlight highlighted on her dress,2,nan,2,nan,2,nan,nan
6,5fc00a11268eb941e7d8b066,A15,sit,6,"[0,0,0,0]","[1,0,0,0]","[0,0,0,0]","[0,0,0,0]",The woman's face is what I was most attracted to.,2,nan,6,nan,2,nan,nan
7,5b295f60bbd4880001117976,A15,sit,1,"[0,0,0,0]","[0,1,1,0]","[0,0,0,0]","[0,0,0,0]",Slight movement and sunlight warmth in the background greenery,2,nan,2,nan,2,nan,nan
8,630100561dc47fd83f5b4745,A15,sit,0,"[0,0,0,0]","[1,1,0,0]","[0,0,0,0]","[0,0,0,0]","There is very little dynamic about this picture, although her head looks to have fallen due to falling asleep. ",0,nan,0,nan,0,nan,nan
9,5f7959d0b6791155e6932dd1,A15,sit,3,"[0,0,0,0]","[1,0,0,0]","[1,1,0,0]","[0,0,0,0]",The light coloured dress worn by the figure in the picture is what brings dynamism to the picture.,2,"  The tempo whould be slow like a lazy summer's day, just like it is in the picture.",3,  The pitch should be low like a gentle breeze.,3,"  The density should be sparse like you would get when outside, just like the picture.",The sound of the music should be calm and whimsical like the picure.
10,5967e9a831394d0001abdb3f,A15,sit,0,"[0,0,0,0]","[1,0,0,0]","[1,1,0,0]","[1,1,0,0]","The figure is seated, so no dynamism",1,nan,2,nan,2,nan,nan
11,657421f9661ce9a8cd7482d1,A15,sit,10,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[0,1,1,1]",a very unique and dynamic art work,5,  Moderate tempo music is good for the art work ,5,  Moderate pitch music is good for the art work ,5,  Moderate density music is good for the art work ,nan
12,5e56590389b924000c184113,A15,sit,1,"[0,0,0,0]","[1,1,0,0]","[1,1,0,0]","[0,0,0,0]",Emotional calmness,4,nan,5,nan,5,nan,nan
13,65c4bfbc22bc351322c66e32,A15,sit,7,"[0,1,0,1]","[0,0,0,0]","[0,0,1,0]","[0,1,0,0]",Very beautiful from the art,4,nan,3,nan,5,nan,nan
14,63f77942d3cad20e65a411a9,A15,sit,6,"[1,1,1,1]","[1,1,1,1]","[0,0,0,0]","[1,1,1,1]",the leaves and the grass are shimmering in the sun,3,nan,6,nan,2,nan,nan
15,5c584d2040378900013b6fb9,A15,sit,2,"[1,0,0,0]","[1,1,1,0]","[1,1,1,0]","[1,1,0,0]",it shows a stillness and calm,1,nan,2,nan,1,nan,nan
16,613e454dca2db9fcef1f8e8d,A15,sit,1,"[0,0,1,0]","[0,0,0,0]","[0,0,0,1]","[0,1,0,0]","There is a little movement suggested by the dappled sunlight, but overall the picture is restful and still becuase of the reclined figure",2,  It should be gentle and slow to indicate rest and stillness.,5,  Moderate tones are more restful,5,"  The setting feels like a protected space with trees surrounding, so the music should give a sense of fullness and wrapping around, but not with too much intensity.",nan
