,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
1,Seong Ho,A3,running,9,"[0,0,0,0]","[0,0,1,1]","[0,1,1,0]","[0,1,1,0]","달리는 아이들, 물결이 침. 역동적 임.",7,"  평온한 느낌이 났으면 해서, 너무 빠르진 않았으면 함.",8,  주황색 느낌,7,"  평온한 느낌이 같이 있어서, 너무 Dense 하지 않았으면 함.",평온함. 회상을 표현한 것 같은 작화?
2,5e67524094c67a000a04ca8e,A3,running,3,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,0,0,0]","The dynamics are very similar to the other similar photos I've seen, just focusing in on the middle. ",4,nan,4,nan,4,nan,nan
3,6400dc9af341e8a575a457f6,A3,running,6,"[0,0,0,0]","[0,1,1,1]","[0,1,1,0]","[0,1,1,0]",indicates movement,6,nan,8,nan,3,nan,nan
4,5e4875f3110b3730eefa32a1,A3,running,7,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",the nudity,3,nan,4,nan,5,nan,nan
5,5e909d9ac9ce2503b2650797,A3,running,4,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,1,1,0]",looks like they are running and carefree ,7,nan,7,nan,5,nan,nan
6,5fc00a11268eb941e7d8b066,A3,running,8,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]","The right child's buttocks are very defined here, and him holding hands with the other boy too.",7,nan,8,nan,3,nan,nan
7,5b295f60bbd4880001117976,A3,running,6,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,1,1,0]",Figures are running through the water.,6,nan,4,nan,5,nan,nan
8,630100561dc47fd83f5b4745,A3,running,10,"[0,0,0,0]","[0,1,1,1]","[1,1,1,0]","[0,1,1,0]",The movement of water and children playing and running into the water is very dynamic. ,6,nan,5,nan,5,nan,nan
9,5f7959d0b6791155e6932dd1,A3,running,7,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,0,0,0]",The two naked children are what brings the dynamism to the picture.,7,  The fun in the picture would be best depicted in a faster tempo.,7,  The pitch should be high like you would hear from children's voices when having fun.,3,  The music should be light like the carefree days of childhood.,There should be a fun yet serene quality to the music like the picture.
10,5967e9a831394d0001abdb3f,A3,running,8,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,0]","The children are running away, so creating the dynamism",3,  To give a feel of gentle running,3,nan,1,nan,nan
11,657421f9661ce9a8cd7482d1,A3,running,10,"[0,0,1,0]","[0,1,1,1]","[1,1,1,0]","[0,1,1,0]",The area covered shows the beauty of the art work,8,  High tempo is the best for such and environment and play state,9,  High pitch is needed for this kind of atmosphere,9,  High density is also the perfect,nan
12,5e56590389b924000c184113,A3,running,6,"[0,0,0,0]","[0,1,1,1]","[1,1,1,0]","[0,1,1,0]",Movement and joy of children,6,nan,8,nan,6,nan,nan
13,65c4bfbc22bc351322c66e32,A3,running,6,"[0,0,0,0]","[0,0,1,0]","[0,0,0,0]","[0,0,0,0]",Beautiful look,2,nan,3,nan,6,nan,nan
14,63f77942d3cad20e65a411a9,A3,running,7,"[0,0,0,0]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",almost the whole image seems in motion,7,nan,7,nan,7,nan,nan
15,5c584d2040378900013b6fb9,A3,running,6,"[0,0,0,0]","[0,1,1,1]","[1,1,1,0]","[0,1,1,0]","They are running together and holding hands, as though brothers. It also includes the still calm water in the background with their splashes around their feet",6,nan,7,  they are happy children,6,nan,nan
16,613e454dca2db9fcef1f8e8d,A3,running,7,"[0,0,0,1]","[0,1,1,0]","[0,1,1,0]","[0,0,1,0]",They show movement of bodies and water,7,"  There is a lightness, playfulness almost magical quality to the image",8,  The quality of the light reflected on the water puts me in mind of higher pitched sounds,3,"  It should be light, playful, magical. The water is not deep and looks still and calm",nan
